date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:38	11803/11803	---M--	200	added ('OK')	image/png	etag:%22e007a1382ff4b186cebc314323855dfc%22	http://s21.q4cdn.com/214525344/files/images/job/download.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/job/download.png	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:22:42	109438/109438	---M--	200	added ('OK')	image/jpeg	etag:%22cba12a1353d7669d774ea7d8f555a86a%22	http://s21.q4cdn.com/214525344/files/images/citizenship/csr-envstewardship.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/csr-envstewardship.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:22:43	65401/65401	---M--	200	added ('OK')	image/jpeg	etag:%22d0226871dfb50c5644964d6f92e0d32d%22	http://s21.q4cdn.com/214525344/files/images/job/working-at-asanko.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/job/working-at-asanko.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:22:52	21231/21231	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%226abcab25c44d31:0%22	https://www.asanko.com/Home/mustache.js	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Home/mustache.ab.delayed	(from http://s21.q4cdn.com/214525344/files/js/q4.core.js)
12:22:54	3885/3885	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Jun%202016%2020:03:38%20GMT	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css	F:/WinHttrack/Asanko%20Gold/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css	(from http://s21.q4cdn.com/214525344/files/js/q4.core.js)
12:22:55	22994/22994	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2020:03:38%20GMT	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	F:/WinHttrack/Asanko%20Gold/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	(from http://s21.q4cdn.com/214525344/files/js/q4.core.js)
12:22:56	20306/20306	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:23:27%20GMT	https://www.asanko.com/Home/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Home/POST	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395358792657915)
12:22:57	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:23:28%20GMT	https://www.asanko.com/Home/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Home/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395358792657915)
12:22:58	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2016:58:53%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395232003793172	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource6e10.js	(from https://www.asanko.com/Contact/default.aspx)
12:22:58	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2019:40:47%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395232003793172	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource7ec9.js	(from https://www.asanko.com/Contact/default.aspx)
12:22:59	3904/3904	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Oct%202017%2016:23:30%20GMT	https://www.asanko.com/q4api/v1/captcha?clientId=_ctrl0_ctl66_UCCaptcha	F:/WinHttrack/Asanko%20Gold/www.asanko.com/q4api/v1/captcha8131.jpg	(from https://www.asanko.com/Contact/default.aspx)
12:23:00	11173/11173	---MCZ	200	added ('OK')	text/css	etag:W/%223346feeb2c577e2532a642999533776b%22	http://s21.q4cdn.com/214525344/files/js/map/leaflet.css	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/js/map/leaflet.css	(from https://www.asanko.com/Contact/default.aspx)
12:23:02	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2017:20:48%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395349685813418	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource5dbb.js	(from https://www.asanko.com/Subscribe/default.aspx)
12:23:03	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2018:20:00%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395349685813418	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResourcee64c.js	(from https://www.asanko.com/Subscribe/default.aspx)
12:23:04	153525/153525	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2274f8a91179adac26ff1eca19e9d46367%22	http://s21.q4cdn.com/214525344/files/js/map/leaflet.js	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/js/map/leaflet.js	(from https://www.asanko.com/Contact/default.aspx)
12:23:04	3916/3916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Oct%202017%2016:23:34%20GMT	https://www.asanko.com/q4api/v1/captcha?clientId=_ctrl0_ctl96_UCCaptcha	F:/WinHttrack/Asanko%20Gold/www.asanko.com/q4api/v1/captcha5c59.jpg	(from https://www.asanko.com/Subscribe/default.aspx)
12:23:04	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2017:20:48%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395196482722845	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource2ba6.js	(from https://www.asanko.com/Investors/default.aspx)
12:23:06	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2019:03:57%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395196482722845	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource40dc.js	(from https://www.asanko.com/Investors/default.aspx)
12:23:06	7758/7758	---M--	200	added ('OK')	application/javascript	etag:%2269bc2882c5d94c27426e3f4a7d3bfc9b%22	http://q4implementation.s3.amazonaws.com/widgets/q4.chart.1.1.4.min.js	F:/WinHttrack/Asanko%20Gold/q4implementation.s3.amazonaws.com/widgets/q4.chart.1.1.4.min.js	(from https://www.asanko.com/Investors/default.aspx)
12:23:09	8236/8236	---M--	200	added ('OK')	image/gif	etag:%2243edabf1d630ba47de1f4315794ebe2b%22	http://s21.q4cdn.com/214525344/files/icons/loader.gif	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/icons/loader.gif	(from https://www.asanko.com/Investors/default.aspx)
12:23:09	4727/4727	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202017%2008:26:38%20GMT	http://widgets.q4app.com/widgets/q4.stockQuote.1.0.1.min.js	F:/WinHttrack/Asanko%20Gold/widgets.q4app.com/widgets/q4.stockQuote.1.0.1.min.js	(from https://www.asanko.com/Investors/default.aspx)
12:23:11	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2021:36:08%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395183334947483	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource696f.js	(from https://www.asanko.com/Company/Overview/default.aspx)
12:23:13	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2017:20:48%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395183334947483	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource10eb.js	(from https://www.asanko.com/Company/Overview/default.aspx)
12:23:14	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2017:57:37%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395280475022512	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource0081.js	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:15	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2019:11:58%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395280475022512	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResourcebf21.js	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:15	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:23:46%20GMT	http://www.asanko.com/Person-Details/default.aspx?ItemId=34d0f360-147d-47f0-b112-8dcdcced7d0b	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/default.c179b0.delayed	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:17	84528/84528	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:23:47%20GMT	https://www.asanko.com/Person-Details/default.aspx?ItemId=34d0f360-147d-47f0-b112-8dcdcced7d0b	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/default79b0.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:18	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:23:49%20GMT	http://www.asanko.com/Person-Details/default.aspx?ItemId=3b12d15b-71e2-4d1f-a0a9-646fd4298092	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/defaulta642.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:20	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:23:49%20GMT	https://www.asanko.com/Person-Details/default.aspx?ItemId=3b12d15b-71e2-4d1f-a0a9-646fd4298092	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/defaulta642.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:21	210789/210789	---M--	200	added ('OK')	application/javascript	etag:%227ae33db8fe4c29cbba5f87c09a73b083%22	http://q4implementation.s3.amazonaws.com/widgets/requireslib/highstock.js	F:/WinHttrack/Asanko%20Gold/q4implementation.s3.amazonaws.com/widgets/requireslib/highstock.js	(from https://www.asanko.com/Investors/default.aspx)
12:23:21	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:23:52%20GMT	http://www.asanko.com/Person-Details/default.aspx?ItemId=9be5d6c8-e1e6-4e12-87f6-a798d6914e07	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/defaultfba0.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:22	84528/84528	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:23:53%20GMT	https://www.asanko.com/Person-Details/default.aspx?ItemId=9be5d6c8-e1e6-4e12-87f6-a798d6914e07	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/defaultfba0.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:23	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:23:54%20GMT	http://www.asanko.com/Person-Details/default.aspx?ItemId=88c22cdc-b9ad-40c2-80f3-ee6293853a55	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/defaultf533.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:24	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:23:55%20GMT	https://www.asanko.com/Person-Details/default.aspx?ItemId=88c22cdc-b9ad-40c2-80f3-ee6293853a55	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/defaultf533.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:25	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:23:56%20GMT	http://www.asanko.com/Person-Details/default.aspx?ItemId=fb624d44-3227-4b35-af66-50c517383d1e	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/defaulte730.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:26	84528/84528	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:23:57%20GMT	https://www.asanko.com/Person-Details/default.aspx?ItemId=fb624d44-3227-4b35-af66-50c517383d1e	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/defaulte730.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:27	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:23:58%20GMT	http://www.asanko.com/Person-Details/default.aspx?ItemId=919ce373-88a7-43df-a483-2c87e15fe12e	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/default9e70.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:28	84528/84528	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:23:58%20GMT	https://www.asanko.com/Person-Details/default.aspx?ItemId=919ce373-88a7-43df-a483-2c87e15fe12e	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/default9e70.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:28	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:23:59%20GMT	http://www.asanko.com/Person-Details/default.aspx?ItemId=6701c930-6420-4b73-9fd6-c8e3984997ac	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/default0ecb.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:30	84528/84528	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:24:00%20GMT	https://www.asanko.com/Person-Details/default.aspx?ItemId=6701c930-6420-4b73-9fd6-c8e3984997ac	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Person-Details/default0ecb.aspx	(from https://www.asanko.com/Company/Leadership/Board-of-Directors/default.aspx)
12:23:31	16940/16940	---M--	200	added ('OK')	image/jpeg	etag:%2200be537b8bd1af7f4584b384ecbbf5aa%22	http://s21.q4cdn.com/214525344/files/images/executive-team/download.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/executive-team/download.jpg	(from https://www.asanko.com/Company/Leadership/Executive-Team/default.aspx)
12:23:33	30723/30723	---M--	200	added ('OK')	image/jpeg	etag:%22bd8768d4e6be28f5d3b2994b6ae3ec4c%22	http://s21.q4cdn.com/214525344/files/images/executive-team/download-(2).jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/executive-team/download-(2).jpg	(from https://www.asanko.com/Company/Leadership/Executive-Team/default.aspx)
12:23:33	15348/15348	---M--	200	added ('OK')	image/jpeg	etag:%222c5b453d931a35c9aaf84441f80c3f8a%22	http://s21.q4cdn.com/214525344/files/images/executive-team/download-(3).jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/executive-team/download-(3).jpg	(from https://www.asanko.com/Company/Leadership/Executive-Team/default.aspx)
12:23:35	29869/29869	---M--	200	added ('OK')	image/jpeg	etag:%228413c2a6b59c74e4e284bd48ab0c2841%22	http://s21.q4cdn.com/214525344/files/images/executive-team/download-(4).jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/executive-team/download-(4).jpg	(from https://www.asanko.com/Company/Leadership/Executive-Team/default.aspx)
12:23:36	18060/18060	---M--	200	added ('OK')	image/jpeg	etag:%227e2b55a67c0b923a08bbd779fdd0098d%22	http://s21.q4cdn.com/214525344/files/images/executive-team/download-(5).jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/executive-team/download-(5).jpg	(from https://www.asanko.com/Company/Leadership/Executive-Team/default.aspx)
12:23:36	20446/20446	---M--	200	added ('OK')	image/jpeg	etag:%2285256e8602c9598ced99f89c13a9964a%22	http://s21.q4cdn.com/214525344/files/images/executive-team/download-(8).jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/executive-team/download-(8).jpg	(from https://www.asanko.com/Company/Leadership/Executive-Team/default.aspx)
12:23:39	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2019:40:47%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395258370933893	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResourcec5d3.js	(from https://www.asanko.com/Company/Governance/default.aspx)
12:23:39	21412/21412	---M--	200	added ('OK')	image/jpeg	etag:%223d50212b53a3ee969e3c958fad73ff61%22	http://s21.q4cdn.com/214525344/files/images/executive-team/download-(9).jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/executive-team/download-(9).jpg	(from https://www.asanko.com/Company/Leadership/Executive-Team/default.aspx)
12:23:40	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2017:20:48%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395258370933893	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResourcef98d.js	(from https://www.asanko.com/Company/Governance/default.aspx)
12:23:40	19382/19382	---M--	200	added ('OK')	image/jpeg	etag:%223189da24e55ab059427eb28b5fc3051a%22	http://s21.q4cdn.com/214525344/files/images/executive-team/download-(10).jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/executive-team/download-(10).jpg	(from https://www.asanko.com/Company/Leadership/Executive-Team/default.aspx)
12:23:40	21240/21240	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22c2823fd25d44d31:0%22	https://www.asanko.com/Company/Governance/asanko@whistleblowing.co.za	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Governance/asanko@whistleblowing.co.za	(from https://www.asanko.com/Company/Governance/default.aspx)
12:23:41	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2019:03:57%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395263185178698	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource4c7c.js	(from https://www.asanko.com/Company/Corporate-Directory/default.aspx)
12:23:42	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2017:57:37%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395263185178698	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource26ff.js	(from https://www.asanko.com/Company/Corporate-Directory/default.aspx)
12:23:45	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2021:51:19%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395293913270914	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource3a8c.js	(from https://www.asanko.com/Operations/Phase-1/default.aspx)
12:23:45	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2016:58:53%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395293913270914	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource62b0.js	(from https://www.asanko.com/Operations/Phase-1/default.aspx)
12:23:50	61518/61518	---M--	200	added ('OK')	image/jpeg	etag:%229a55012cae9ecbe75f175901d6d8a1b8%22	http://s21.q4cdn.com/214525344/files/images/projects/Ghana-map-Sept-2014_sm.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/projects/Ghana-map-Sept-2014_sm.jpg	(from https://www.asanko.com/Company/Ghana/default.aspx)
12:23:55	60402/60402	---M--	200	added ('OK')	image/jpeg	etag:%220382b5cd69b4c629e5d5abeb727c40a9%22	http://s21.q4cdn.com/214525344/files/images/projects/download.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/projects/download.jpg	(from https://www.asanko.com/Operations/Phase-1/default.aspx)
12:24:03	99957/99957	---M--	200	added ('OK')	image/jpeg	etag:%22f791eb9d7882a202b0b051bbfbd8ec05%22	http://s21.q4cdn.com/214525344/files/images/projects/download1.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/projects/download1.jpg	(from https://www.asanko.com/Operations/Phase-2/default.aspx)
12:24:23	1375/1375	---M--	200	added ('OK')	image/png	etag:%225fa87a84628ac75e5f87cdc02403f2ca%22	http://s21.q4cdn.com/214525344/files/design/expand.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/design/expand.png	(from https://www.asanko.com/Operations/Exploration/default.aspx)
12:24:25	1330/1330	---M--	200	added ('OK')	image/png	etag:%2204073b2398d0f6e69a2a83600dc96886%22	http://s21.q4cdn.com/214525344/files/design/hide.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/design/hide.png	(from https://www.asanko.com/Operations/Exploration/default.aspx)
12:24:26	125/125	---M--	200	added ('OK')	image/png	etag:%2285f234254c3d5fe6550bd2db470d0b0c%22	http://s21.q4cdn.com/214525344/files/images/regulatory-filings/ca-lgflag.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/regulatory-filings/ca-lgflag.png	(from https://www.asanko.com/Investors/sec-filings/default.aspx)
12:24:27	34737/34737	---M-Z	200	added ('OK')	application/javascript	etag:%2280f76212555d01:0%22	http://q4widgets.q4web.com/q4widgets/lib/moment.min.js	F:/WinHttrack/Asanko%20Gold/q4widgets.q4web.com/q4widgets/lib/moment.min.js	(from https://www.asanko.com/Operations/Photo-Gallery/default.aspx)
12:24:28	145/145	---M--	200	added ('OK')	image/png	etag:%22e974cc97d2e20f4d3d6bc8dec2a7588e%22	http://s21.q4cdn.com/214525344/files/images/regulatory-filings/us-lgflag.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/regulatory-filings/us-lgflag.png	(from https://www.asanko.com/Investors/sec-filings/default.aspx)
12:24:28	3014/3014	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2020%20Oct%202017%2009:27:42%20GMT	http://widgets.q4app.com/widgets/q4.pager.1.2.0.min.js	F:/WinHttrack/Asanko%20Gold/widgets.q4app.com/widgets/q4.pager.1.2.0.min.js	(from https://www.asanko.com/Investors/sec-filings/default.aspx)
12:24:34	5447/5447	---M--	200	added ('OK')	text/xml	date:Wed,%2025%20Oct%202017%2016:25:01%20GMT	https://www.asanko.com/rss/SECFiling.aspx?Exchange=CIK&Symbol=0001515156	F:/WinHttrack/Asanko%20Gold/www.asanko.com/rss/SECFilingc42e.aspx	(from https://www.asanko.com/Investors/sec-filings/default.aspx)
12:24:35	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22b5756f18b6e7ce1:0%22	http://q4widgets.q4web.com/slideshare/images/loader.gif	F:/WinHttrack/Asanko%20Gold/q4widgets.q4web.com/slideshare/images/loader.gif	(from https://www.asanko.com/Investors/presentations/default.aspx)
12:24:36	4024/4024	---M-Z	200	added ('OK')	application/javascript	etag:%2280b39d15f72d21:0%22	http://q4widgets.q4web.com/slideshare/modules/slideshare.js	F:/WinHttrack/Asanko%20Gold/q4widgets.q4web.com/slideshare/modules/slideshare.js	(from https://www.asanko.com/Investors/presentations/default.aspx)
12:24:37	16562/16562	---M-Z	200	added ('OK')	application/javascript	etag:%228014d1a385c7cf1:0%22	http://q4widgets.q4web.com/news/js/mustache.js	F:/WinHttrack/Asanko%20Gold/q4widgets.q4web.com/news/js/mustache.js	(from https://www.asanko.com/Investors/presentations/default.aspx)
12:24:37	14437/14437	---M-Z	200	added ('OK')	application/javascript	etag:%220eed0a865f1d01:0%22	http://q4widgets.q4web.com/q4widgets/q4.api.1.10.0.min.js	F:/WinHttrack/Asanko%20Gold/q4widgets.q4web.com/q4widgets/q4.api.1.10.0.min.js	(from https://www.asanko.com/Investors/presentations/default.aspx)
12:24:39	23003/23003	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2020%20Oct%202017%2009:27:42%20GMT	http://widgets.q4app.com/widgets/requireslib/clndr.1.4.7.min.js	F:/WinHttrack/Asanko%20Gold/widgets.q4app.com/widgets/requireslib/clndr.1.4.7.min.js	(from https://www.asanko.com/Investors/events/default.aspx)
12:24:41	51465/51465	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2015:43:19%20GMT	http://widgets.q4app.com/widgets/requireslib/moment.2.18.1.min.js	F:/WinHttrack/Asanko%20Gold/widgets.q4app.com/widgets/requireslib/moment.2.18.1.min.js	(from https://www.asanko.com/Investors/events/default.aspx)
